"id_driver","date_registration","driver_rating","gold_level_count","receive_marketing","country_code","service_type"
57845520,2020-02-28,5.0,,true,DE,PHV
48369025,2019-03-20,4.96,2,true,ES,TAXI
24278722,2017-11-22,4.84,0,true,ES,TAXI
54997648,2019-10-29,4.99,0,true,DE,TAXI
6238878,2013-06-18,4.98,0,false,DE,TAXI
49321124,2019-04-30,4.95,8,false,DE,TAXI
25386505,2018-02-07,5.0,0,false,ES,TAXI
50316543,2019-05-07,4.53,0,false,DE,TAXI
54695978,2019-10-17,4.94,,true,DE,TAXI
48596203,2019-03-29,4.78,2,false,ES,TAXI
31304432,2018-08-15,4.91,9,false,DE,TAXI
6022806,2013-06-04,4.87,0,false,ES,TAXI
53669118,2019-09-06,4.45,,true,DE,PHV
31560083,2018-08-28,5.0,0,true,DE,TAXI
58160310,2020-03-10,5.0,0,true,DE,PHV
53324409,2019-08-21,4.87,,true,DE,PHV
17297931,2016-06-06,4.94,86,true,DE,TAXI
16530304,2016-03-29,4.85,108,true,ES,TAXI
374,2011-05-29,4.98,52,true,DE,TAXI
2831886,2012-10-31,4.95,34,true,DE,TAXI
58427985,2020-04-20,4.97,0,true,ES,TAXI
55610776,2019-11-27,4.86,,true,DE,PHV
18844436,2016-10-26,4.89,52,true,ES,TAXI
52886564,2019-08-01,4.99,,true,DE,PHV
454334,2011-11-21,4.8,50,true,DE,TAXI
18763242,2016-10-19,4.76,96,true,DE,TAXI
19973982,2013-10-21,4.94,18,true,ES,TAXI
56716709,2020-01-07,4.99,8,true,DE,PHV
21084245,2017-05-12,4.83,18,true,ES,TAXI
14929680,2015-10-07,4.87,0,true,ES,TAXI
25134257,2018-01-16,4.96,14,true,ES,TAXI
23650965,2017-10-09,4.89,43,false,ES,TAXI
20403327,2017-03-23,4.93,15,true,DE,TAXI
27126308,2018-04-09,4.85,41,true,DE,TAXI
54890004,2019-10-25,4.97,,true,DE,PHV
23760722,2017-10-17,4.85,9,true,ES,TAXI
6783465,2013-07-25,4.97,4,true,ES,TAXI
18707994,2016-10-14,4.72,35,true,DE,TAXI
15967711,2016-01-27,4.97,0,true,ES,TAXI
17832943,2016-07-27,4.87,5,true,ES,TAXI
31743762,2018-09-07,4.92,23,true,DE,TAXI
51027960,2019-06-04,4.99,0,true,ES,TAXI
32581143,2018-10-18,4.91,31,true,ES,TAXI
1121124,2012-04-02,4.96,51,false,DE,TAXI
1277234,2012-05-23,4.82,0,true,DE,TAXI
58513209,2020-05-05,4.92,2,true,ES,TAXI
58435405,2020-04-22,4.9,6,true,DE,PHV
27459768,2018-04-20,4.93,5,true,ES,TAXI
2416,2011-05-29,4.87,7,true,DE,TAXI
21059024,2017-05-11,5.0,18,true,DE,TAXI
1155213,2012-04-17,4.76,0,true,ES,TAXI
291666,2011-09-13,4.71,23,true,DE,TAXI
56147644,2019-12-17,4.85,15,true,DE,PHV
16536900,2016-03-30,4.91,55,false,DE,TAXI
4466585,2013-02-18,4.99,80,true,DE,TAXI
48525629,2019-03-25,4.88,0,true,DE,TAXI
33468944,2018-11-28,4.93,13,false,DE,TAXI
28941279,2018-06-05,4.99,34,true,DE,TAXI
27768992,2018-04-30,4.91,45,true,DE,TAXI
28263995,2018-05-17,4.96,40,true,DE,TAXI
1098762,2012-03-23,4.87,31,true,DE,TAXI
54994296,2019-10-29,4.92,15,true,DE,PHV
18496542,2016-09-29,5.0,29,true,DE,TAXI
19016608,2016-11-11,4.93,4,true,DE,TAXI
35695353,2019-02-15,4.8,13,true,DE,TAXI
14733229,2015-09-11,4.89,1,true,DE,TAXI
31825556,2018-09-11,4.99,3,true,DE,TAXI
16039684,2016-02-03,4.96,84,true,DE,TAXI
56726638,2020-01-08,4.6,3,true,DE,PHV
58600790,2020-05-22,4.99,,true,DE,PHV
53475578,2019-08-28,4.86,14,true,DE,PHV
43434900,2019-02-26,4.89,34,true,DE,TAXI
55318486,2019-11-13,4.99,12,true,DE,PHV
56748097,2020-01-09,4.94,0,true,DE,PHV
17703554,2016-07-14,4.91,0,true,DE,TAXI
18486363,2016-09-28,4.98,51,true,DE,TAXI
55156239,2019-11-05,4.68,1,false,DE,TAXI
588378,2012-01-09,4.93,6,true,DE,TAXI
786991,2012-02-08,4.93,156,true,DE,TAXI
18576741,2016-10-05,4.92,8,false,DE,TAXI
35661018,2019-02-13,4.96,11,false,DE,TAXI
18979318,2016-11-07,4.91,17,true,DE,TAXI
8387448,2013-11-13,4.97,55,true,DE,TAXI
2593665,2012-10-12,4.94,2,false,DE,TAXI
34620995,2019-01-24,4.97,8,true,DE,PHV
54892830,2019-10-25,4.98,,true,DE,PHV
16850729,2016-04-27,4.98,0,true,DE,TAXI
53343960,2019-08-22,5.0,3,true,DE,PHV
58179021,2020-03-11,5.0,,true,DE,PHV
58268187,2020-03-17,4.73,,true,DE,PHV
8725924,2013-12-09,4.97,1,true,DE,TAXI
17565243,2016-07-01,4.77,15,false,DE,TAXI
4560193,2013-02-25,4.86,2,true,DE,TAXI
57640047,2020-02-20,4.9,3,true,DE,PHV
1229400,2012-05-10,4.95,1,true,DE,TAXI
1595708,2012-07-20,4.89,4,true,DE,TAXI
33639047,2018-12-06,4.96,46,false,DE,TAXI
24183483,2017-11-16,5.0,45,true,ES,TAXI
576110,2012-01-04,4.95,0,true,DE,TAXI
16789815,2016-04-21,4.71,8,true,ES,TAXI
54307553,2019-10-01,4.88,0,true,ES,TAXI
240191,2011-08-02,4.8,7,true,DE,TAXI
56881245,2020-01-16,4.86,18,true,DE,PHV
58011492,2020-03-05,4.98,4,true,DE,PHV
1229221,2012-05-10,4.92,20,false,DE,TAXI
57817136,2020-02-27,4.93,1,false,ES,TAXI
24494043,2017-12-06,4.92,19,true,DE,TAXI
2216,2011-05-29,4.91,0,true,DE,TAXI
23121750,2017-09-07,4.79,1,true,ES,TAXI
13738371,2015-02-25,4.92,7,true,ES,TAXI
20809615,2017-04-24,4.92,5,true,DE,TAXI
1031939,2012-02-27,4.92,1,false,DE,TAXI
15389575,2015-12-04,4.94,0,false,ES,TAXI
55162736,2019-11-05,4.91,0,false,DE,TAXI
15814107,2016-01-12,4.89,1,false,ES,TAXI
51983228,2019-06-25,4.83,0,true,DE,TAXI
19870423,2014-11-11,4.92,1,true,ES,TAXI
57637806,2020-02-20,5.0,,true,DE,PHV
19281515,2016-12-07,4.88,12,false,ES,TAXI
53779260,2019-09-10,4.91,15,true,ES,TAXI
13804204,2015-03-10,4.9,109,true,DE,TAXI
55190936,2019-11-07,5.0,,true,DE,PHV
57841754,2020-02-28,4.97,0,false,DE,TAXI
55443111,2019-11-19,4.69,3,false,ES,TAXI
56194991,2019-12-19,4.91,2,true,DE,PHV
53587387,2019-09-02,4.8,5,true,DE,TAXI
6240835,2013-06-18,4.86,4,true,ES,TAXI
15020373,2015-10-22,4.83,1,true,ES,TAXI
21685001,2017-05-31,4.93,3,false,DE,TAXI
24720194,2017-12-19,4.93,22,true,ES,TAXI
13765745,2015-03-02,4.99,19,true,DE,PHV
17177263,2016-05-27,4.95,4,true,DE,TAXI
24638882,2017-12-15,4.47,41,true,ES,TAXI
24199926,2017-11-17,4.88,47,true,DE,TAXI
57001958,2020-01-22,4.92,,true,DE,PHV
54503826,2019-10-09,4.76,3,true,DE,TAXI
54866020,2019-10-24,4.95,,true,DE,PHV
20578304,2017-04-05,4.97,0,false,DE,TAXI
21971972,2017-06-20,4.96,8,false,DE,TAXI
12978685,2014-11-18,4.88,2,true,ES,TAXI
52867472,2019-07-31,4.96,18,false,ES,TAXI
19967860,2013-04-04,4.59,6,true,ES,TAXI
29545987,2018-06-21,4.95,0,true,DE,TAXI
14464384,2015-07-15,4.95,77,true,ES,TAXI
55014841,2019-10-30,4.93,,true,DE,PHV
18494914,2016-09-29,4.73,35,true,ES,TAXI
15156499,2015-11-03,4.96,12,true,DE,TAXI
56725156,2020-01-08,4.94,1,true,ES,TAXI
27123881,2018-04-09,4.87,51,true,ES,TAXI
33900856,2018-12-17,4.77,2,true,DE,TAXI
55987736,2019-12-12,4.8,,true,DE,PHV
476366,2011-12-01,4.9,7,false,DE,TAXI
16851713,2016-04-27,4.84,0,true,ES,TAXI
6542735,2013-07-09,4.86,30,true,DE,TAXI
10681910,2014-05-16,4.99,0,false,DE,TAXI
20153040,2015-11-28,4.91,1,true,ES,TAXI
20097640,2017-03-06,4.77,0,true,DE,TAXI
50631497,2019-05-20,4.72,7,false,DE,TAXI
17760750,2016-07-20,4.84,3,true,DE,TAXI
31706834,2018-09-05,4.97,20,false,DE,TAXI
52689261,2019-07-23,4.96,,true,DE,PHV
2489239,2012-10-04,4.95,0,true,DE,TAXI
49063126,2019-04-18,4.87,0,false,ES,TAXI
55483392,2019-11-21,4.85,1,false,DE,TAXI
36940790,2019-02-18,5.0,12,false,DE,TAXI
18851947,2016-10-27,4.94,31,true,ES,TAXI
306182,2011-09-22,4.91,66,true,DE,TAXI
19993645,2017-02-23,4.96,101,true,ES,TAXI
19871409,2017-02-09,4.57,53,false,DE,TAXI
16790925,2016-04-21,4.9,22,true,ES,TAXI
24262730,2017-11-21,4.97,3,true,DE,TAXI
50825986,2019-05-28,4.87,0,true,DE,TAXI
56727594,2020-01-08,4.84,5,false,DE,TAXI
53949763,2019-09-17,4.8,12,true,DE,PHV
25122883,2018-01-15,4.9,18,true,ES,TAXI
53459551,2019-08-27,4.97,,true,DE,PHV
10360209,2014-04-15,4.79,9,true,DE,TAXI
8358580,2013-11-11,4.95,5,true,DE,TAXI
56967711,2020-01-20,4.95,0,true,DE,PHV
19801604,2017-01-30,4.9,3,false,DE,TAXI
55792698,2019-12-04,4.98,0,true,DE,PHV
1255227,2012-05-18,4.88,0,true,ES,TAXI
23854404,2017-10-24,4.96,5,true,DE,TAXI
19949136,2016-05-19,4.97,67,true,ES,TAXI
15255657,2015-11-17,4.97,39,true,DE,TAXI
53631761,2019-09-04,4.91,10,true,DE,PHV
32425487,2018-10-10,4.93,19,true,ES,TAXI
1881244,2012-08-17,4.99,3,true,DE,TAXI
4899545,2013-03-21,4.88,0,false,ES,TAXI
15195044,2015-11-09,4.94,6,true,ES,TAXI
28020294,2018-05-09,4.84,2,true,ES,TAXI
12969636,2014-11-17,4.97,7,true,ES,TAXI
26069092,2018-03-05,4.86,0,true,DE,TAXI
28915481,2018-06-04,4.97,1,true,DE,TAXI
16716733,2016-04-14,4.94,103,false,DE,TAXI
13739163,2015-02-25,4.75,0,true,DE,TAXI
8910653,2013-12-23,4.96,0,true,DE,TAXI
29269811,2018-06-14,4.93,15,true,DE,TAXI
32734914,2018-10-25,4.92,52,true,ES,TAXI
25123726,2018-01-15,4.93,0,true,DE,TAXI
54679303,2019-10-16,4.89,8,false,ES,TAXI
53932480,2019-09-16,4.89,,true,DE,PHV
12606254,2014-10-10,4.99,10,true,DE,PHV
25464518,2018-02-13,4.97,11,true,DE,TAXI
22721792,2017-08-08,4.99,4,true,DE,PHV
15021190,2015-10-22,4.66,0,true,ES,TAXI
20643552,2017-04-10,4.98,87,true,DE,TAXI
2449237,2012-10-01,4.89,6,true,DE,TAXI
20282740,2017-03-16,4.82,0,false,DE,TAXI
26757425,2018-03-28,4.85,10,true,DE,TAXI
53037139,2019-08-08,4.99,37,true,DE,TAXI
30667224,2018-07-19,4.81,1,false,ES,TAXI
33787833,2018-12-13,4.96,3,true,ES,TAXI
15061306,2015-10-27,4.84,7,true,ES,TAXI
13513066,2015-01-13,4.88,0,false,DE,TAXI
16696683,2016-04-12,4.94,1,true,ES,TAXI
28472419,2018-05-23,4.97,45,true,DE,TAXI
31571798,2018-08-29,4.91,17,true,ES,TAXI
31157022,2018-08-07,4.87,0,true,ES,TAXI
972680,2012-02-12,4.94,11,true,DE,TAXI
16535683,2016-03-30,4.95,4,false,DE,TAXI
14191716,2015-05-21,4.83,54,false,DE,TAXI
32909605,2018-11-01,4.81,0,false,DE,TAXI
54353132,2019-10-03,4.94,1,true,ES,TAXI
21910212,2017-06-16,4.95,73,true,ES,TAXI
14497547,2015-07-20,4.97,0,true,DE,TAXI
14769280,2015-09-17,4.97,4,true,ES,TAXI
31289360,2018-08-14,4.75,6,true,ES,TAXI
32104574,2018-09-24,4.96,5,false,ES,TAXI
17215272,2016-05-30,4.74,88,true,DE,TAXI
23131116,2017-09-08,4.87,5,false,DE,TAXI
206396,2011-07-14,4.96,23,true,DE,TAXI
53033697,2019-08-08,4.84,0,true,ES,TAXI
16110242,2016-02-11,4.85,0,true,ES,TAXI
55427169,2019-11-18,4.82,1,true,DE,PHV
16843685,2016-04-26,4.83,51,true,ES,TAXI
34841362,2019-02-05,4.87,39,true,DE,TAXI
14596457,2015-08-11,4.94,30,true,ES,TAXI
33623194,2018-12-05,4.83,53,true,ES,TAXI
13771000,2015-03-03,4.91,38,false,DE,TAXI
1159060,2012-04-18,4.95,117,true,DE,TAXI
22841276,2017-08-17,4.86,53,true,DE,TAXI
22924994,2017-08-23,4.96,2,true,DE,TAXI
55177253,2019-11-06,4.94,,true,DE,PHV
975415,2012-02-13,4.83,0,true,DE,TAXI
48742162,2019-04-04,4.98,8,true,ES,TAXI
13622756,2015-02-03,4.97,103,true,DE,TAXI
29856728,2018-06-29,4.82,32,true,DE,TAXI
28207064,2018-05-15,4.87,0,false,DE,TAXI
50631988,2019-05-20,4.76,5,true,DE,TAXI
25396876,2018-02-08,4.97,0,false,DE,TAXI
53821640,2019-09-12,4.94,6,true,DE,PHV
1035338,2012-02-28,4.97,0,true,DE,TAXI
8544010,2013-11-25,4.99,4,false,DE,TAXI
43466467,2019-02-28,4.81,16,true,ES,TAXI
57175004,2020-01-30,4.88,,true,DE,PHV
6545213,2013-07-09,4.95,0,true,DE,TAXI
14828741,2015-09-25,4.83,9,true,ES,TAXI
12524701,2014-10-01,4.98,2,true,DE,TAXI
19593186,2017-01-02,4.96,4,true,DE,TAXI
54189036,2019-09-27,4.92,3,true,DE,PHV
13814868,2015-03-12,4.87,76,true,DE,TAXI
33946753,2018-12-20,4.99,29,true,DE,TAXI
23119306,2017-09-07,4.9,45,true,DE,TAXI
57990070,2020-03-04,4.5,0,true,ES,TAXI
56741482,2020-01-09,4.64,5,true,ES,TAXI
19985299,2014-04-28,4.86,0,true,ES,TAXI
53470545,2019-08-28,4.93,0,false,DE,TAXI
25000964,2018-01-04,4.77,2,false,DE,TAXI
14411535,2015-07-07,4.73,24,true,DE,TAXI
53372126,2019-08-23,4.9,0,true,DE,PHV
56863981,2020-01-15,4.83,0,true,ES,TAXI
22205290,2017-07-05,4.84,50,true,DE,TAXI
57154360,2020-01-29,4.77,0,true,DE,PHV
25396472,2018-02-08,4.93,21,true,ES,TAXI
32410791,2018-10-09,4.81,17,false,DE,TAXI
9843847,2014-02-28,4.94,8,true,ES,TAXI
4211102,2013-01-29,4.81,1,false,DE,TAXI
32694877,2018-10-23,4.94,0,true,ES,TAXI
6783602,2013-07-25,4.93,5,true,ES,TAXI
16340660,2016-03-09,4.93,121,true,DE,TAXI
14503103,2015-07-21,4.87,29,false,DE,TAXI
50479740,2019-05-14,4.86,17,true,DE,TAXI
326332,2011-10-11,4.98,43,true,DE,TAXI
26713907,2018-03-26,4.36,0,true,DE,TAXI
53819117,2019-09-12,4.88,0,true,DE,PHV
54695081,2019-10-17,4.78,,true,DE,PHV
18986130,2016-11-08,4.93,35,true,ES,TAXI
20046574,2017-03-01,4.75,27,true,DE,TAXI
55606215,2019-11-27,4.95,2,true,ES,TAXI
20176187,2013-09-10,4.91,42,true,ES,TAXI
53796626,2019-09-11,4.79,7,true,DE,PHV
1079047,2012-03-14,4.91,21,true,DE,TAXI
14451957,2015-07-13,4.93,24,true,DE,TAXI
52716830,2019-07-24,4.74,4,true,ES,TAXI
14774076,2015-09-18,4.94,36,false,DE,TAXI
57350598,2020-02-07,4.68,,true,DE,PHV
57329826,2020-02-06,4.93,,true,DE,PHV
1019792,2012-02-24,4.8,56,true,DE,TAXI
15173902,2015-11-06,4.96,14,true,DE,TAXI
14423857,2015-07-09,4.95,1,true,DE,TAXI
6645233,2013-07-15,4.85,1,false,ES,TAXI
13082143,2014-11-27,4.94,109,true,ES,TAXI
34841748,2019-02-05,4.63,3,true,ES,TAXI
55318000,2019-11-13,4.94,1,false,ES,TAXI
8736337,2013-12-10,4.96,1,true,DE,TAXI
23241633,2017-09-15,4.69,4,false,DE,TAXI
18935367,2016-11-03,4.95,27,true,DE,TAXI
15279699,2015-11-20,4.71,3,false,DE,TAXI
56863136,2020-01-15,4.73,,true,DE,PHV
3547115,2012-12-20,4.98,125,true,DE,TAXI
23844898,2017-10-23,4.85,0,false,DE,TAXI
18506592,2016-09-30,4.87,4,true,DE,TAXI
14029565,2015-04-28,4.97,10,true,DE,TAXI
1078538,2012-03-14,4.92,0,true,ES,TAXI
13704693,2015-02-18,4.99,28,true,DE,TAXI
15203379,2015-11-11,4.94,16,false,ES,TAXI
6361982,2013-06-27,4.93,0,false,DE,TAXI
272230,2011-08-26,4.91,4,true,DE,TAXI
1230,2011-05-29,5.0,15,true,DE,TAXI
745,2011-05-29,4.94,6,true,DE,TAXI
25062917,2018-01-10,4.96,2,true,ES,TAXI
34368993,2019-01-08,4.9,1,true,ES,TAXI
19924835,2016-02-01,5.0,4,true,ES,TAXI
31205046,2018-08-10,4.86,18,false,ES,TAXI
27818866,2018-05-02,4.91,1,true,DE,TAXI
29003783,2018-06-07,4.92,6,true,DE,TAXI
31587108,2018-08-30,4.94,1,false,ES,TAXI
81,2011-05-29,4.98,6,true,DE,TAXI
18033334,2016-08-16,4.86,18,true,DE,TAXI
14511030,2015-07-23,4.9,14,false,DE,TAXI
17080581,2016-05-18,4.93,21,false,DE,TAXI
53802834,2019-09-11,5.0,0,true,DE,PHV
23196990,2017-09-12,4.87,74,true,DE,TAXI
51009569,2019-06-03,4.96,0,true,ES,TAXI
3405881,2012-12-13,4.87,3,true,DE,TAXI
17746707,2016-07-18,5.0,56,true,DE,TAXI
32273659,2018-10-02,4.93,2,false,ES,TAXI
3008259,2012-11-13,4.95,30,false,DE,TAXI
25073756,2018-01-11,4.93,0,false,DE,TAXI
6237039,2013-06-18,4.88,8,true,DE,TAXI
19220805,2016-12-01,4.96,20,true,ES,TAXI
10469498,2014-04-25,4.92,9,true,DE,TAXI
31039711,2018-08-01,4.68,17,false,DE,TAXI
31689415,2018-09-04,4.88,7,false,DE,TAXI
29319010,2018-06-15,4.48,23,true,DE,TAXI
55483097,2019-11-21,4.99,,true,DE,PHV
50480639,2019-05-14,4.95,0,false,DE,TAXI
33740239,2018-12-10,4.88,0,false,DE,TAXI
19776358,2017-01-27,4.89,68,true,DE,TAXI
53309007,2019-08-20,4.93,,true,DE,PHV
17296158,2016-06-06,4.92,58,true,ES,TAXI
14571908,2015-08-05,5.0,2,true,DE,TAXI
25661014,2018-02-21,4.96,7,true,DE,TAXI
231557,2011-07-26,4.99,47,true,DE,TAXI
28747720,2018-05-31,4.92,35,false,DE,TAXI
25003090,2018-01-04,4.63,0,true,ES,TAXI
23478617,2017-09-29,4.92,29,true,DE,TAXI
18474195,2016-09-27,4.75,0,false,DE,TAXI
32728440,2018-10-25,4.86,4,true,ES,TAXI
15487107,2015-12-14,4.96,10,false,ES,TAXI
15593677,2015-12-23,4.95,106,true,DE,TAXI
1254,2011-05-29,4.89,0,false,DE,TAXI
47555828,2019-03-06,4.82,10,true,ES,TAXI
29057599,2018-06-08,4.85,26,true,ES,TAXI
28019204,2018-05-09,4.84,17,true,DE,TAXI
13661817,2015-02-10,4.98,1,true,DE,TAXI
1113847,2012-03-30,4.95,39,true,DE,TAXI
54019556,2019-09-20,4.96,0,true,DE,PHV
48758028,2019-04-05,4.49,13,false,DE,TAXI
54303981,2019-10-01,4.92,3,true,DE,PHV
57799694,2020-02-26,4.78,,true,DE,PHV
3838392,2013-01-03,4.86,32,true,DE,TAXI
720561,2012-01-30,4.91,40,false,DE,TAXI
17385757,2016-06-15,4.9,39,true,ES,TAXI
271187,2011-08-25,4.85,11,false,DE,TAXI
48396771,2019-03-21,4.91,1,false,DE,TAXI
33585523,2018-12-03,4.9,4,false,DE,TAXI
13814488,2015-03-12,4.98,18,true,DE,TAXI
26513586,2018-03-19,4.76,9,true,ES,TAXI
4585347,2013-02-27,4.98,47,true,DE,TAXI
423822,2011-11-08,4.89,53,false,DE,TAXI
25206439,2018-01-22,4.88,0,false,DE,TAXI
29723122,2018-06-25,4.98,2,true,DE,TAXI
329477,2011-10-14,5.0,3,true,DE,TAXI
14603706,2015-08-13,4.94,0,false,ES,TAXI
57943350,2020-03-02,4.88,2,true,DE,PHV
23336130,2017-09-21,4.86,0,true,DE,TAXI
20661563,2017-04-12,4.96,7,false,DE,TAXI
14963051,2015-10-13,4.96,20,false,DE,TAXI
7287404,2013-08-26,4.76,0,true,ES,TAXI
58211549,2020-03-13,4.94,0,false,DE,TAXI
2645151,2012-10-16,4.81,1,true,DE,TAXI
33308893,2018-11-20,4.81,0,true,ES,TAXI
14329097,2015-06-19,4.94,28,true,DE,TAXI
24196897,2017-11-17,4.89,0,true,ES,TAXI
52852720,2019-07-30,4.99,2,false,DE,TAXI
32749344,2018-10-26,4.73,16,true,DE,TAXI
16223509,2016-02-24,4.23,3,true,ES,TAXI
21671502,2017-05-30,4.84,27,true,ES,TAXI
4611492,2013-03-01,4.87,1,false,DE,TAXI
21684230,2017-05-31,4.8,7,true,DE,TAXI
33433367,2018-11-26,4.97,12,false,DE,TAXI
23675732,2017-10-11,4.86,1,false,DE,TAXI
52391760,2019-07-09,4.89,5,false,DE,TAXI
58018112,2020-03-05,5.0,,true,DE,PHV
53328520,2019-08-21,5.0,,true,DE,PHV
56982631,2020-01-21,5.0,,true,DE,PHV
17993440,2016-08-12,4.95,12,true,DE,TAXI
16237828,2016-02-26,4.83,2,false,DE,TAXI
7053446,2013-08-12,4.88,9,true,ES,TAXI
441028,2011-11-15,4.9,0,false,DE,TAXI
28234597,2018-05-16,4.75,13,true,ES,TAXI
13704803,2015-02-18,4.98,16,true,DE,TAXI
17072700,2016-05-17,4.94,54,false,DE,TAXI
23578475,2017-10-05,4.94,0,true,DE,TAXI
14533523,2015-07-28,4.58,0,true,DE,TAXI
43419129,2019-02-25,4.94,2,false,DE,TAXI
20092925,2016-02-02,4.96,3,true,ES,TAXI
16729683,2016-04-15,5.0,0,false,DE,TAXI
1055928,2012-03-05,4.92,22,false,DE,TAXI
33915701,2018-12-18,4.8,4,false,ES,TAXI
23845782,2017-10-23,4.98,15,false,DE,TAXI
58524315,2020-05-08,4.69,1,true,ES,TAXI
58539963,2020-05-11,5.0,0,true,DE,TAXI
58949523,2020-06-23,4.92,0,true,DE,PHV
58709514,2020-06-04,4.75,,true,DE,PHV
58865142,2020-06-16,4.71,0,false,ES,TAXI
25287327,2018-01-29,4.94,4,true,DE,TAXI
52996811,2019-08-06,4.91,0,true,ES,TAXI
57292661,2020-02-04,4.86,8,true,DE,PHV
15060231,2015-10-27,4.94,17,true,DE,TAXI
47589969,2019-03-08,4.84,0,true,DE,TAXI
6574795,2013-07-11,4.91,0,false,DE,TAXI
20861584,2017-04-28,4.96,1,true,DE,TAXI
55014181,2019-10-30,4.93,,true,DE,PHV
7239832,2013-08-23,4.98,20,true,DE,TAXI
2579365,2012-10-11,4.96,0,false,DE,TAXI
57641073,2020-02-20,4.88,,true,DE,PHV
57293575,2020-02-04,5.0,0,false,ES,TAXI
9728229,2014-02-17,4.92,35,false,DE,TAXI
53369853,2019-08-23,4.93,2,true,DE,PHV
25366856,2018-02-05,4.38,0,true,ES,TAXI
8578961,2013-11-28,4.95,1,true,DE,TAXI
53772082,2019-09-10,4.96,1,true,DE,PHV
53325090,2019-08-21,4.88,,true,DE,TAXI
25875812,2018-02-28,4.97,0,true,DE,TAXI
58798770,2020-06-11,4.81,,true,DE,PHV
25954239,2018-03-02,4.75,18,true,DE,TAXI
33660892,2018-12-07,4.93,0,true,DE,TAXI
52459313,2019-07-12,4.43,0,false,DE,TAXI
17535095,2016-06-28,4.89,10,true,DE,TAXI
16170054,2016-02-18,4.87,0,true,ES,TAXI
58036206,2020-03-06,5.0,,true,DE,PHV
26584702,2018-03-22,4.97,0,false,DE,TAXI
20301631,2017-03-17,4.98,16,false,DE,TAXI
55149605,2019-11-04,4.5,0,false,DE,TAXI
22564337,2017-07-28,4.91,0,true,DE,TAXI
55341543,2019-11-14,4.97,0,true,DE,TAXI
20602873,2017-04-07,4.93,4,true,ES,TAXI
573557,2012-01-03,4.8,0,false,DE,TAXI
54638228,2019-10-14,5.0,,true,DE,PHV
57461051,2020-02-12,4.95,3,true,DE,PHV
15389331,2015-12-04,4.99,0,true,DE,TAXI
27581384,2018-04-24,4.95,1,false,DE,TAXI
54200546,2019-09-27,4.94,0,true,DE,PHV
57191377,2020-01-31,4.91,0,true,DE,PHV
30680085,2018-07-19,4.98,0,true,ES,TAXI
57747786,2020-02-24,4.92,,false,DE,PHV
29003662,2018-06-07,4.94,0,true,DE,TAXI
53754093,2019-09-09,4.68,,true,DE,PHV
8286704,2013-11-06,4.72,0,false,DE,TAXI
19994921,2015-02-13,4.72,0,false,ES,TAXI
58947151,2020-06-23,4.69,7,false,ES,TAXI
1423072,2012-06-25,4.78,9,true,DE,TAXI
56639562,2020-01-03,5.0,1,true,DE,PHV
15198813,2015-11-10,4.92,0,true,DE,TAXI
268934,2011-08-23,4.94,17,true,DE,TAXI
22662165,2017-08-04,4.86,3,true,DE,TAXI
58476913,2020-04-30,4.99,0,true,ES,TAXI
58428763,2020-04-20,4.92,0,false,DE,TAXI
19984623,2017-02-22,4.96,0,true,DE,TAXI
30705517,2018-07-20,4.98,0,true,ES,TAXI
32694876,2018-10-23,4.94,0,true,ES,TAXI
43332379,2019-02-21,5.0,0,false,DE,TAXI
54104342,2019-09-23,4.96,,true,DE,PHV
1250810,2012-05-17,4.99,0,true,DE,TAXI
430669,2011-11-11,4.9,0,false,DE,TAXI
55339635,2019-11-14,4.88,0,true,DE,PHV
190309,2011-06-30,4.81,5,true,DE,TAXI
19056565,2016-11-15,4.95,0,false,DE,TAXI
14630400,2015-08-20,4.69,15,true,ES,TAXI
58979550,2020-06-26,4.89,0,true,DE,PHV
31304266,2018-08-15,4.97,0,true,DE,TAXI
53972967,2019-09-18,4.93,1,true,DE,TAXI
48733671,2019-04-04,4.87,1,true,DE,PHV
12844922,2014-11-05,4.75,0,false,DE,TAXI
33775972,2018-12-12,4.5,0,false,DE,TAXI
24196083,2017-11-17,4.94,6,true,ES,TAXI
31857275,2018-09-13,4.97,0,false,DE,TAXI
15656155,2015-12-29,4.96,23,true,DE,TAXI
22947120,2017-08-25,4.93,0,false,ES,TAXI
13774411,2015-03-04,4.81,0,true,DE,TAXI
58697588,2020-06-03,,0,true,ES,TAXI
53800466,2019-09-11,,0,false,DE,TAXI
57018072,2020-01-23,4.89,9,true,DE,PHV
58439285,2020-04-23,4.89,1,false,ES,TAXI
30834579,2018-07-23,4.83,2,true,ES,TAXI
49326421,2019-04-30,4.82,13,false,ES,TAXI
1721590,2012-08-03,4.72,70,true,DE,TAXI
19340210,2016-12-13,4.94,12,true,DE,TAXI
18411906,2016-09-22,4.94,0,true,ES,TAXI
29244739,2018-06-13,4.97,23,true,ES,TAXI
55159832,2019-11-05,4.99,23,true,DE,PHV
13656446,2015-02-09,4.92,31,false,DE,TAXI
6037984,2013-06-05,4.97,0,false,DE,TAXI
16398093,2016-03-16,4.88,9,true,ES,TAXI
33290543,2018-11-19,4.93,36,true,DE,TAXI
32603474,2018-10-19,4.71,24,false,DE,TAXI
48558865,2019-03-27,4.98,52,true,DE,TAXI
13809187,2015-03-11,4.97,4,true,DE,TAXI
54478960,2019-10-08,4.94,1,true,DE,PHV
34478154,2019-01-15,4.94,11,true,ES,TAXI
